name,type,start_time,duration,"data"
"Async Serial","data",13.37104112,0.000082464,0x13
"Async Serial","data",13.371127716,0.000082464,0x01
"Async Serial","data",13.371214336,0.000082464,0x01
"Async Serial","data",13.371301008,0.000082464,0xB9
"Async Serial","data",13.371387672,0.000082464,0x10
"Async Serial","data",13.371474308,0.000082464,0xAA
"Async Serial","data",13.371560928,0.000082464,0xAA
"Async Serial","data",13.371647548,0.000082464,0x09
"Async Serial","data",13.371734176,0.000082464,0x14
"Async Serial","data",13.37182078,0.000082464,0x01
"Async Serial","data",13.371907364,0.000082464,0x00
"Async Serial","data",13.37199398,0.000082464,0x04
"Async Serial","data",13.372080624,0.000082464,0xAE
"Async Serial","data",13.372167248,0.000082464,0x3B
"Async Serial [1]","data",13.378008632,0.000082464,0xAA
"Async Serial [1]","data",13.37809538,0.000082464,0xAA
"Async Serial [1]","data",13.378182128,0.000082464,0x0B
"Async Serial [1]","data",13.37826888,0.000082464,0x03
"Async Serial [1]","data",13.378355628,0.000082464,0x01
"Async Serial [1]","data",13.37844238,0.000082464,0x00
"Async Serial [1]","data",13.378529128,0.000082464,0x05
"Async Serial [1]","data",13.378615876,0.000082464,0x00
"Async Serial [1]","data",13.378702628,0.000082464,0x05
"Async Serial [1]","data",13.378789376,0.000082464,0x6C
"Async Serial [1]","data",13.378876124,0.000082464,0xFA
"Async Serial [1]","data",13.387964568,0.000082464,0xAA
"Async Serial [1]","data",13.388051316,0.000082464,0xAA
"Async Serial [1]","data",13.388138068,0.000082464,0x07
"Async Serial [1]","data",13.388224816,0.000082464,0x01
"Async Serial [1]","data",13.388311564,0.000082464,0x02
"Async Serial [1]","data",13.388398316,0.000082464,0x69
"Async Serial [1]","data",13.388485064,0.000082464,0xF8
"Async Serial","data",13.390872644,0.000082464,0xAA
"Async Serial","data",13.390959268,0.000082464,0xAA
"Async Serial","data",13.391045928,0.000082464,0x08
"Async Serial","data",13.391132548,0.000082464,0x03
"Async Serial","data",13.391219236,0.000082464,0x01
"Async Serial","data",13.39130594,0.000082464,0x01
"Async Serial","data",13.391392608,0.000082464,0xFA
"Async Serial","data",13.391479216,0.000082464,0x73
"Async Serial [1]","data",13.39798414,0.000082464,0xAA
"Async Serial [1]","data",13.398070892,0.000082464,0xAA
"Async Serial [1]","data",13.39815764,0.000082464,0x09
"Async Serial [1]","data",13.398244388,0.000082464,0x05
"Async Serial [1]","data",13.39833114,0.000082464,0x01
"Async Serial [1]","data",13.398417888,0.000082464,0x00
"Async Serial [1]","data",13.398504636,0.000082464,0x05
"Async Serial [1]","data",13.398591388,0.000082464,0xD3
"Async Serial [1]","data",13.398678136,0.000082464,0x09
"Async Serial","data",13.410950904,0.000082464,0xAA
"Async Serial","data",13.411037492,0.000082464,0xAA
"Async Serial","data",13.411124088,0.000082464,0x08
"Async Serial","data",13.411210692,0.000082464,0x01
"Async Serial","data",13.41129732,0.000082464,0x02
"Async Serial","data",13.411383924,0.000082464,0x01
"Async Serial","data",13.411470512,0.000082464,0xC1
"Async Serial","data",13.411557128,0.000082464,0x40
"Async Serial","data",13.41634072,0.000082464,0xAA
"Async Serial","data",13.416427336,0.000082464,0xAA
"Async Serial","data",13.416513936,0.000082464,0x12
"Async Serial","data",13.416600532,0.000082464,0x02
"Async Serial","data",13.41668712,0.000082464,0x02
"Async Serial","data",13.416773724,0.000082464,0x00
"Async Serial","data",13.41686028,0.000082464,0x01
"Async Serial","data",13.416946848,0.000082464,0x01
"Async Serial","data",13.417033436,0.000082464,0x08
"Async Serial","data",13.417120024,0.000082464,0xED
"Async Serial","data",13.417206636,0.000082464,0x02
"Async Serial","data",13.417293216,0.000082464,0x3F
"Async Serial","data",13.417379784,0.000082464,0x08
"Async Serial","data",13.417466336,0.000082464,0x6E
"Async Serial","data",13.417552876,0.000082464,0x02
"Async Serial","data",13.417639472,0.000082464,0x1F
"Async Serial","data",13.417726056,0.000082464,0x60
"Async Serial","data",13.417812696,0.000082464,0x17
"Async Serial","data",13.43103838,0.000082464,0xAA
"Async Serial","data",13.431124976,0.000082464,0xAA
"Async Serial","data",13.431211632,0.000082464,0x08
"Async Serial","data",13.431298272,0.000082464,0x05
"Async Serial","data",13.43138494,0.000082464,0x01
"Async Serial","data",13.431471624,0.000082464,0x01
"Async Serial","data",13.431558252,0.000082464,0x48
"Async Serial","data",13.431644864,0.000082464,0xD3
"Async Serial [1]","data",13.557998208,0.000082464,0xAA
"Async Serial [1]","data",13.558084956,0.000082464,0xAA
"Async Serial [1]","data",13.558171708,0.000082464,0x0B
"Async Serial [1]","data",13.558258456,0.000082464,0x04
"Async Serial [1]","data",13.558345204,0.000082464,0x01
"Async Serial [1]","data",13.558431956,0.000082464,0x00
"Async Serial [1]","data",13.558518704,0.000082464,0xFF
"Async Serial [1]","data",13.558605456,0.000082464,0x00
"Async Serial [1]","data",13.558692204,0.000082464,0xFF
"Async Serial [1]","data",13.558778952,0.000082464,0xCE
"Async Serial [1]","data",13.558865704,0.000082464,0x7D
"Async Serial","data",13.571675008,0.000082464,0xAA
"Async Serial","data",13.571761628,0.000082464,0xAA
"Async Serial","data",13.571848232,0.000082464,0x08
"Async Serial","data",13.571934836,0.000082464,0x04
"Async Serial","data",13.572021448,0.000082464,0x01
"Async Serial","data",13.572108056,0.000082464,0x01
"Async Serial","data",13.572194652,0.000082464,0x7F
"Async Serial","data",13.572281224,0.000082464,0xE3
"Async Serial [1]","data",13.687918232,0.000082464,0xAA
"Async Serial [1]","data",13.68800498,0.000082464,0xAA
"Async Serial [1]","data",13.688091732,0.000082464,0x09
"Async Serial [1]","data",13.68817848,0.000082464,0x06
"Async Serial [1]","data",13.688265228,0.000082464,0x01
"Async Serial [1]","data",13.68835198,0.000082464,0xFF
"Async Serial [1]","data",13.688438728,0.000082464,0xFF
"Async Serial [1]","data",13.688525476,0.000082464,0x05
"Async Serial [1]","data",13.688612228,0.000082464,0x7F
"Async Serial","data",13.692225676,0.000082464,0xAA
"Async Serial","data",13.692312208,0.000082464,0xAA
"Async Serial","data",13.692398792,0.000082464,0x08
"Async Serial","data",13.69248536,0.000082464,0x06
"Async Serial","data",13.692571908,0.000082464,0x01
"Async Serial","data",13.69265846,0.000082464,0x01
"Async Serial","data",13.692745024,0.000082464,0x11
"Async Serial","data",13.6928316,0.000082464,0x83
"Async Serial [1]","data",13.707911304,0.000082464,0xAA
"Async Serial [1]","data",13.707998052,0.000082464,0xAA
"Async Serial [1]","data",13.708084804,0.000082464,0x13
"Async Serial [1]","data",13.708171552,0.000082464,0x0D
"Async Serial [1]","data",13.7082583,0.000082464,0x01
"Async Serial [1]","data",13.708345052,0.000082464,0x00
"Async Serial [1]","data",13.7084318,0.000082464,0x3C
"Async Serial [1]","data",13.708518548,0.000082464,0x01
"Async Serial [1]","data",13.7086053,0.000082464,0x90
"Async Serial [1]","data",13.708692048,0.000082464,0x0F
"Async Serial [1]","data",13.7087788,0.000082464,0x01
"Async Serial [1]","data",13.708865548,0.000082464,0x22
"Async Serial [1]","data",13.708952296,0.000082464,0x22
"Async Serial [1]","data",13.709039048,0.000082464,0x01
"Async Serial [1]","data",13.709125796,0.000082464,0xF4
"Async Serial [1]","data",13.709212544,0.000082464,0x0F
"Async Serial [1]","data",13.709299296,0.000082464,0x01
"Async Serial [1]","data",13.709386044,0.000082464,0x62
"Async Serial [1]","data",13.709472792,0.000082464,0xBA
"Async Serial","data",13.71233962,0.000082464,0xAA
"Async Serial","data",13.712426304,0.000082464,0xAA
"Async Serial","data",13.71251294,0.000082464,0x08
"Async Serial","data",13.712599552,0.000082464,0x0D
"Async Serial","data",13.712686156,0.000082464,0x01
"Async Serial","data",13.712772756,0.000082464,0x01
"Async Serial","data",13.712859356,0.000082464,0xE1
"Async Serial","data",13.712945964,0.000082464,0x72
"Async Serial [1]","data",13.717966128,0.000082464,0xAA
"Async Serial [1]","data",13.718052876,0.000082464,0xAA
"Async Serial [1]","data",13.718139628,0.000082464,0x07
"Async Serial [1]","data",13.718226376,0.000082464,0x01
"Async Serial [1]","data",13.718313124,0.000082464,0x03
"Async Serial [1]","data",13.718399876,0.000082464,0x79
"Async Serial [1]","data",13.718486624,0.000082464,0xD9
"Async Serial [1]","data",13.727922028,0.000082464,0xAA
"Async Serial [1]","data",13.728008776,0.000082464,0xAA
"Async Serial [1]","data",13.728095524,0.000082464,0x07
"Async Serial [1]","data",13.728182276,0.000082464,0x01
"Async Serial [1]","data",13.728269024,0.000082464,0x04
"Async Serial [1]","data",13.728355772,0.000082464,0x09
"Async Serial [1]","data",13.728442524,0.000082464,0x3E
"Async Serial","data",13.732412184,0.000082464,0xAA
"Async Serial","data",13.732498768,0.000082464,0xAA
"Async Serial","data",13.73258536,0.000082464,0x08
"Async Serial","data",13.732671888,0.000082464,0x01
"Async Serial","data",13.732758464,0.000082464,0x03
"Async Serial","data",13.73284502,0.000082464,0x01
"Async Serial","data",13.732931628,0.000082464,0xF2
"Async Serial","data",13.73301824,0.000082464,0x71
"Async Serial","data",13.73780278,0.000082464,0xAA
"Async Serial","data",13.737889312,0.000082464,0xAA
"Async Serial","data",13.737975884,0.000082464,0x12
"Async Serial","data",13.738062424,0.000082464,0x02
"Async Serial","data",13.738148916,0.000082464,0x03
"Async Serial","data",13.738235444,0.000082464,0x00
"Async Serial","data",13.738321956,0.000082464,0x01
"Async Serial","data",13.738408436,0.000082464,0x01
"Async Serial","data",13.738494952,0.000082464,0x08
"Async Serial","data",13.738581484,0.000082464,0xED
"Async Serial","data",13.738668004,0.000082464,0x02
"Async Serial","data",13.73875452,0.000082464,0x3F
"Async Serial","data",13.738840992,0.000082464,0x08
"Async Serial","data",13.73892754,0.000082464,0x6E
"Async Serial","data",13.739014104,0.000082464,0x02
"Async Serial","data",13.73910068,0.000082464,0x1F
"Async Serial","data",13.7391873,0.000082464,0x63
"Async Serial","data",13.739273888,0.000082464,0x62
"Async Serial","data",13.752510836,0.000082464,0xAA
"Async Serial","data",13.752597444,0.000082464,0xAA
"Async Serial","data",13.752684048,0.000082464,0x08
"Async Serial","data",13.752770684,0.000082464,0x01
"Async Serial","data",13.752857312,0.000082464,0x04
"Async Serial","data",13.752943932,0.000082464,0x01
"Async Serial","data",13.753030552,0.000082464,0x6B
"Async Serial","data",13.753117184,0.000082464,0xE6
"Async Serial","data",13.757900932,0.000082464,0xAA
"Async Serial","data",13.757987568,0.000082464,0xAA
"Async Serial","data",13.758074176,0.000082464,0x12
"Async Serial","data",13.758160776,0.000082464,0x02
"Async Serial","data",13.75824738,0.000082464,0x04
"Async Serial","data",13.758334004,0.000082464,0x00
"Async Serial","data",13.758420636,0.000082464,0x01
"Async Serial","data",13.758507272,0.000082464,0x01
"Async Serial","data",13.758593872,0.000082464,0x08
"Async Serial","data",13.758680472,0.000082464,0xEE
"Async Serial","data",13.758767048,0.000082464,0x02
"Async Serial","data",13.758853628,0.000082464,0x40
"Async Serial","data",13.7589402,0.000082464,0x08
"Async Serial","data",13.759026752,0.000082464,0x6F
"Async Serial","data",13.759113336,0.000082464,0x02
"Async Serial","data",13.759199992,0.000082464,0x20
"Async Serial","data",13.759286632,0.000082464,0x3B
"Async Serial","data",13.759373196,0.000082464,0x58
"Async Serial [1]","data",14.007914148,0.000082464,0xAA
"Async Serial [1]","data",14.008000896,0.000082464,0xAA
"Async Serial [1]","data",14.008087644,0.000082464,0x13
"Async Serial [1]","data",14.008174396,0.000082464,0x0D
"Async Serial [1]","data",14.008261144,0.000082464,0x02
"Async Serial [1]","data",14.008347892,0.000082464,0x00
"Async Serial [1]","data",14.008434644,0.000082464,0x3C
"Async Serial [1]","data",14.008521392,0.000082464,0x01
"Async Serial [1]","data",14.00860814,0.000082464,0x90
"Async Serial [1]","data",14.008694892,0.000082464,0x0F
"Async Serial [1]","data",14.00878164,0.000082464,0x01
"Async Serial [1]","data",14.008868392,0.000082464,0x22
"Async Serial [1]","data",14.00895514,0.000082464,0x22
"Async Serial [1]","data",14.009041888,0.000082464,0x01
"Async Serial [1]","data",14.00912864,0.000082464,0xF4
"Async Serial [1]","data",14.009215388,0.000082464,0x0F
"Async Serial [1]","data",14.009302136,0.000082464,0x01
"Async Serial [1]","data",14.009388888,0.000082464,0xAD
"Async Serial [1]","data",14.009475636,0.000082464,0x1F
"Async Serial","data",14.013640468,0.000082464,0xAA
"Async Serial","data",14.013727136,0.000082464,0xAA
"Async Serial","data",14.013813792,0.000082464,0x08
"Async Serial","data",14.013900392,0.000082464,0x0D
"Async Serial","data",14.013986988,0.000082464,0x02
"Async Serial","data",14.014073564,0.000082464,0x01
"Async Serial","data",14.014160168,0.000082464,0xB4
"Async Serial","data",14.01424678,0.000082464,0x21
"Async Serial [1]","data",14.017993796,0.000082464,0xAA
"Async Serial [1]","data",14.018080544,0.000082464,0xAA
"Async Serial [1]","data",14.018167292,0.000082464,0x07
"Async Serial [1]","data",14.018254044,0.000082464,0x01
"Async Serial [1]","data",14.018340792,0.000082464,0x05
"Async Serial [1]","data",14.018427544,0.000082464,0x19
"Async Serial [1]","data",14.018514292,0.000082464,0x1F
"Async Serial [1]","data",14.027918132,0.000082464,0xAA
"Async Serial [1]","data",14.02800488,0.000082464,0xAA
"Async Serial [1]","data",14.028091632,0.000082464,0x07
"Async Serial [1]","data",14.02817838,0.000082464,0x01
"Async Serial [1]","data",14.028265128,0.000082464,0x06
"Async Serial [1]","data",14.02835188,0.000082464,0x29
"Async Serial [1]","data",14.028438628,0.000082464,0x7C
"Async Serial","data",14.033710264,0.000082464,0xAA
"Async Serial","data",14.033796892,0.000082464,0xAA
"Async Serial","data",14.033883528,0.000082464,0x08
"Async Serial","data",14.033970164,0.000082464,0x01
"Async Serial","data",14.034056804,0.000082464,0x05
"Async Serial","data",14.034143444,0.000082464,0x01
"Async Serial","data",14.034230052,0.000082464,0x58
"Async Serial","data",14.034316636,0.000082464,0xD7
"Async Serial [1]","data",14.037985232,0.000082464,0xAA
"Async Serial [1]","data",14.03807198,0.000082464,0xAA
"Async Serial [1]","data",14.038158728,0.000082464,0x07
"Async Serial [1]","data",14.03824548,0.000082464,0x01
"Async Serial [1]","data",14.038332228,0.000082464,0x07
"Async Serial [1]","data",14.038418976,0.000082464,0x39
"Async Serial [1]","data",14.038505728,0.000082464,0x5D
"Async Serial","data",14.039102008,0.000082464,0xAA
"Async Serial","data",14.03918858,0.000082464,0xAA
"Async Serial","data",14.039275192,0.000082464,0x12
"Async Serial","data",14.039361816,0.000082464,0x02
"Async Serial","data",14.03944844,0.000082464,0x05
"Async Serial","data",14.039535072,0.000082464,0x00
"Async Serial","data",14.039621684,0.000082464,0x01
"Async Serial","data",14.039708296,0.000082464,0x01
"Async Serial","data",14.039794932,0.000082464,0x08
"Async Serial","data",14.039881576,0.000082464,0xED
"Async Serial","data",14.039968216,0.000082464,0x02
"Async Serial","data",14.040054844,0.000082464,0x3F
"Async Serial","data",14.0401415,0.000082464,0x08
"Async Serial","data",14.04022812,0.000082464,0x6D
"Async Serial","data",14.04031474,0.000082464,0x02
"Async Serial","data",14.040401388,0.000082464,0x1F
"Async Serial","data",14.040488032,0.000082464,0x31
"Async Serial","data",14.040574672,0.000082464,0x0C
"Async Serial","data",14.053790992,0.000082464,0xAA
"Async Serial","data",14.053877572,0.000082464,0xAA
"Async Serial","data",14.053964128,0.000082464,0x08
"Async Serial","data",14.054050696,0.000082464,0x01
"Async Serial","data",14.054137264,0.000082464,0x06
"Async Serial","data",14.054223828,0.000082464,0x01
"Async Serial","data",14.054310456,0.000082464,0x0D
"Async Serial","data",14.054397116,0.000082464,0x84
"Async Serial","data",14.059173936,0.000082464,0xAA
"Async Serial","data",14.059260532,0.000082464,0xAA
"Async Serial","data",14.059347136,0.000082464,0x12
"Async Serial","data",14.05943368,0.000082464,0x02
"Async Serial","data",14.059520268,0.000082464,0x06
"Async Serial","data",14.059606844,0.000082464,0x00
"Async Serial","data",14.05969342,0.000082464,0x01
"Async Serial","data",14.059779976,0.000082464,0x01
"Async Serial","data",14.05986654,0.000082464,0x08
"Async Serial","data",14.059953148,0.000082464,0xEE
"Async Serial","data",14.060039748,0.000082464,0x02
"Async Serial","data",14.060126336,0.000082464,0x40
"Async Serial","data",14.060212932,0.000082464,0x08
"Async Serial","data",14.060299596,0.000082464,0x6B
"Async Serial","data",14.060386212,0.000082464,0x02
"Async Serial","data",14.060472832,0.000082464,0x1F
"Async Serial","data",14.06055944,0.000082464,0x26
"Async Serial","data",14.060646052,0.000082464,0xCE
"Async Serial","data",14.073878736,0.000082464,0xAA
"Async Serial","data",14.073965352,0.000082464,0xAA
"Async Serial","data",14.074052004,0.000082464,0x08
"Async Serial","data",14.074138604,0.000082464,0x01
"Async Serial","data",14.0742253,0.000082464,0x07
"Async Serial","data",14.074311996,0.000082464,0x01
"Async Serial","data",14.074398688,0.000082464,0x3E
"Async Serial","data",14.074485396,0.000082464,0xB5
"Async Serial","data",14.079280008,0.000082464,0xAA
"Async Serial","data",14.079366576,0.000082464,0xAA
"Async Serial","data",14.079453148,0.000082464,0x12
"Async Serial","data",14.079539728,0.000082464,0x02
"Async Serial","data",14.079626272,0.000082464,0x07
"Async Serial","data",14.079712856,0.000082464,0x00
"Async Serial","data",14.079799428,0.000082464,0x01
"Async Serial","data",14.07988598,0.000082464,0x01
"Async Serial","data",14.079972552,0.000082464,0x08
"Async Serial","data",14.080059132,0.000082464,0xED
"Async Serial","data",14.080145744,0.000082464,0x02
"Async Serial","data",14.08023236,0.000082464,0x3F
"Async Serial","data",14.080318976,0.000082464,0x08
"Async Serial","data",14.080405588,0.000082464,0x6D
"Async Serial","data",14.080492184,0.000082464,0x02
"Async Serial","data",14.08057886,0.000082464,0x1F
"Async Serial","data",14.080665512,0.000082464,0x37
"Async Serial","data",14.080752112,0.000082464,0xE6
"Async Serial [1]","data",14.110812492,0.000082464,0xAA
"Async Serial [1]","data",14.110899244,0.000082464,0xAA
"Async Serial [1]","data",14.110985992,0.000082464,0x07
"Async Serial [1]","data",14.11107274,0.000082464,0x01
"Async Serial [1]","data",14.111159492,0.000082464,0x08
"Async Serial [1]","data",14.11124624,0.000082464,0xC8
"Async Serial [1]","data",14.111332988,0.000082464,0xB2
"Async Serial","data",14.1140383,0.000082464,0xAA
"Async Serial","data",14.114124908,0.000082464,0xAA
"Async Serial","data",14.114211512,0.000082464,0x08
"Async Serial","data",14.114298108,0.000082464,0x01
"Async Serial","data",14.114384724,0.000082464,0x08
"Async Serial","data",14.114471296,0.000082464,0x01
"Async Serial","data",14.114557864,0.000082464,0x2E
"Async Serial","data",14.11464446,0.000082464,0x8B
"Async Serial","data",14.11943772,0.000082464,0xAA
"Async Serial","data",14.119524308,0.000082464,0xAA
"Async Serial","data",14.119610896,0.000082464,0x12
"Async Serial","data",14.119697488,0.000082464,0x02
"Async Serial","data",14.119784032,0.000082464,0x08
"Async Serial","data",14.1198706,0.000082464,0x00
"Async Serial","data",14.119957192,0.000082464,0x01
"Async Serial","data",14.120043768,0.000082464,0x01
"Async Serial","data",14.120130348,0.000082464,0x08
"Async Serial","data",14.120216924,0.000082464,0xED
"Async Serial","data",14.120303548,0.000082464,0x02
"Async Serial","data",14.120390148,0.000082464,0x3F
"Async Serial","data",14.12047674,0.000082464,0x08
"Async Serial","data",14.120563348,0.000082464,0x6E
"Async Serial","data",14.120649952,0.000082464,0x02
"Async Serial","data",14.120736548,0.000082464,0x1F
"Async Serial","data",14.120823164,0.000082464,0x7D
"Async Serial","data",14.120909776,0.000082464,0x55
"Async Serial [1]","data",14.237948488,0.000082464,0xAA
"Async Serial [1]","data",14.238035236,0.000082464,0xAA
"Async Serial [1]","data",14.238121984,0.000082464,0x07
"Async Serial [1]","data",14.238208736,0.000082464,0x01
"Async Serial [1]","data",14.238295484,0.000082464,0x09
"Async Serial [1]","data",14.238382232,0.000082464,0xD8
"Async Serial [1]","data",14.238468984,0.000082464,0x93
"Async Serial","data",14.254580396,0.000082464,0xAA
"Async Serial","data",14.254667044,0.000082464,0xAA
"Async Serial","data",14.254753676,0.000082464,0x08
"Async Serial","data",14.254840324,0.000082464,0x01
"Async Serial","data",14.254926984,0.000082464,0x09
"Async Serial","data",14.255013564,0.000082464,0x01
"Async Serial","data",14.25510014,0.000082464,0x1D
"Async Serial","data",14.255186732,0.000082464,0xBA
"Async Serial","data",14.259979424,0.000082464,0xAA
"Async Serial","data",14.260066016,0.000082464,0xAA
"Async Serial","data",14.260152616,0.000082464,0x12
"Async Serial","data",14.26023926,0.000082464,0x02
"Async Serial","data",14.260325916,0.000082464,0x09
"Async Serial","data",14.260412584,0.000082464,0x00
"Async Serial","data",14.260499244,0.000082464,0x01
"Async Serial","data",14.260585892,0.000082464,0x01
"Async Serial","data",14.260672572,0.000082464,0x08
"Async Serial","data",14.2607592,0.000082464,0xEE
"Async Serial","data",14.260845816,0.000082464,0x02
"Async Serial","data",14.260932444,0.000082464,0x40
"Async Serial","data",14.26101906,0.000082464,0x08
"Async Serial","data",14.2611057,0.000082464,0x6F
"Async Serial","data",14.261192316,0.000082464,0x02
"Async Serial","data",14.261278912,0.000082464,0x20
"Async Serial","data",14.261365504,0.000082464,0x2E
"Async Serial","data",14.261452052,0.000082464,0x51
"Async Serial [1]","data",14.45797694,0.000082464,0xAA
"Async Serial [1]","data",14.458063692,0.000082464,0xAA
"Async Serial [1]","data",14.45815044,0.000082464,0x07
"Async Serial [1]","data",14.458237192,0.000082464,0x01
"Async Serial [1]","data",14.45832394,0.000082464,0x0A
"Async Serial [1]","data",14.458410688,0.000082464,0xE8
"Async Serial [1]","data",14.45849744,0.000082464,0xF0
"Async Serial","data",14.475451528,0.000082464,0xAA
"Async Serial","data",14.475538152,0.000082464,0xAA
"Async Serial","data",14.475624768,0.000082464,0x08
"Async Serial","data",14.475711396,0.000082464,0x01
"Async Serial","data",14.47579804,0.000082464,0x0A
"Async Serial","data",14.475884716,0.000082464,0x01
"Async Serial","data",14.4759714,0.000082464,0x48
"Async Serial","data",14.476058076,0.000082464,0xE9
"Async Serial","data",14.480844496,0.000082464,0xAA
"Async Serial","data",14.48093106,0.000082464,0xAA
"Async Serial","data",14.48101768,0.000082464,0x12
"Async Serial","data",14.481104292,0.000082464,0x02
"Async Serial","data",14.481190912,0.000082464,0x0A
"Async Serial","data",14.481277516,0.000082464,0x00
"Async Serial","data",14.481364116,0.000082464,0x01
"Async Serial","data",14.481450696,0.000082464,0x01
"Async Serial","data",14.481537308,0.000082464,0x08
"Async Serial","data",14.48162392,0.000082464,0xED
"Async Serial","data",14.481710556,0.000082464,0x02
"Async Serial","data",14.481797172,0.000082464,0x3F
"Async Serial","data",14.481883792,0.000082464,0x08
"Async Serial","data",14.481970424,0.000082464,0x6E
"Async Serial","data",14.482057048,0.000082464,0x02
"Async Serial","data",14.482143696,0.000082464,0x1F
"Async Serial","data",14.482230344,0.000082464,0x7B
"Async Serial","data",14.482316968,0.000082464,0xBF
"Async Serial [1]","data",15.148109932,0.000082464,0xAA
"Async Serial [1]","data",15.14819668,0.000082464,0xAA
"Async Serial [1]","data",15.148283428,0.000082464,0x0E
"Async Serial [1]","data",15.14837018,0.000082464,0x0E
"Async Serial [1]","data",15.148456928,0.000082464,0x01
"Async Serial [1]","data",15.148543676,0.000082464,0x01
"Async Serial [1]","data",15.148630428,0.000082464,0x03
"Async Serial [1]","data",15.148717176,0.000082464,0xE8
"Async Serial [1]","data",15.148803928,0.000082464,0x03
"Async Serial [1]","data",15.148890676,0.000082464,0xE8
"Async Serial [1]","data",15.148977424,0.000082464,0xFF
"Async Serial [1]","data",15.149064176,0.000082464,0xFF
"Async Serial [1]","data",15.149150924,0.000082464,0xB1
"Async Serial [1]","data",15.149237672,0.000082464,0xE4
"Async Serial [1]","data",15.15790848,0.000082464,0xAA
"Async Serial [1]","data",15.157995232,0.000082464,0xAA
"Async Serial [1]","data",15.15808198,0.000082464,0x0E
"Async Serial [1]","data",15.158168728,0.000082464,0x0E
"Async Serial","data",15.15823886,0.000082464,0xAA
"Async Serial [1]","data",15.15825548,0.000082464,0x02
"Async Serial","data",15.158325392,0.000082464,0xAA
"Async Serial [1]","data",15.158342228,0.000082464,0x02
"Async Serial","data",15.158411932,0.000082464,0x08
"Async Serial [1]","data",15.158428976,0.000082464,0x00
"Async Serial","data",15.158498464,0.000082464,0x0E
"Async Serial [1]","data",15.158515728,0.000082464,0x00
"Async Serial","data",15.15858502,0.000082464,0x01
"Async Serial [1]","data",15.158602476,0.000082464,0x03
"Async Serial","data",15.158671552,0.000082464,0x01
"Async Serial [1]","data",15.158689228,0.000082464,0xE8
"Async Serial","data",15.158758108,0.000082464,0xB8
"Async Serial [1]","data",15.158775976,0.000082464,0xFF
"Async Serial","data",15.158844664,0.000082464,0x22
"Async Serial [1]","data",15.158862724,0.000082464,0xFF
"Async Serial [1]","data",15.158949476,0.000082464,0x56
"Async Serial [1]","data",15.159036224,0.000082464,0xD2
"Async Serial","data",15.178325148,0.000082464,0xAA
"Async Serial","data",15.178411724,0.000082464,0xAA
"Async Serial","data",15.178498336,0.000082464,0x08
"Async Serial","data",15.178584912,0.000082464,0x0E
"Async Serial","data",15.178671468,0.000082464,0x02
"Async Serial","data",15.17875802,0.000082464,0x01
"Async Serial","data",15.178844624,0.000082464,0xED
"Async Serial","data",15.178931172,0.000082464,0x71
"Async Serial","data",16.831278584,0.000082464,0xAA
